"date_dt","c_agent","contract","doc","division","frc","nom_g","div_frc","nom_frc","amount"
2025-07-31 14:47:57.000,УАПО АО,Договор №АТП-П 199/16 от 19.04.16г.,"Реализация (акт, накладная, УПД) 00БП-002281 от 31.07.2025 14:47:57","46 ОАО ""Казанский завод синтет. каучука""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,30986.8
2025-07-31 14:47:58.000,ПОЛИМИКС КАЗАНЬ ООО,Договор №АТП-П 345/20 от 22.12.20г.,"Реализация (акт, накладная, УПД) 00БП-002282 от 31.07.2025 14:47:58","46 ОАО ""Казанский завод синтет. каучука""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,38426.49
2025-07-31 14:47:59.000,ВНИЦУР-ТЕХПЛАСТ  ООО НПО,Договор №АТП-П 192/16 от 17.02.16г.,"Реализация (акт, накладная, УПД) 00БП-002283 от 31.07.2025 14:47:59","46 ОАО ""Казанский завод синтет. каучука""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,9575.0
2025-07-31 14:48:00.000,ВИАМ НИЦ КУРЧАТОВСКИЙ ИНСТИТУТ Ульяновск,Договор №АТП-П 293/19 от 20.03.19г.,"Реализация (акт, накладная, УПД) 00БП-002284 от 31.07.2025 14:48:00","46 ОАО ""Казанский завод синтет. каучука""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,400798.64
2025-07-31 14:48:02.000,ТД ТЗСК ООО,Договор № АТП-П 480/25 от 07.02.2025,"Реализация (акт, накладная, УПД) 00БП-002286 от 31.07.2025 14:48:02","20 АО ""КУЗОЦМ""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,301122.52
2025-07-31 14:48:03.000,КЗС АО (СТАРТ),Договор №АТП-П 027/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-002287 от 31.07.2025 14:48:03","46 ОАО ""Казанский завод синтет. каучука""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,807193.78
2025-07-31 14:48:04.000,СМК АО,Договор №АТП-П 004/13 от 27.11.12г.,"Реализация (акт, накладная, УПД) 00БП-002288 от 31.07.2025 14:48:04","47 АО ""Ступинская металлургическая компания""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,18851902.79
2025-07-31 14:48:05.000,ЗВМ ООО,Договор №АТП-П 339/20 от 06.11.20г.,"Реализация (акт, накладная, УПД) 00БП-002289 от 31.07.2025 14:48:05","49 ПАО ""Русполимет"" г. Кулебаки",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,614835.0
2025-07-31 14:48:06.000,РСК ООО,Договор №АТП-П 269/17 от 21.12.17г.,"Реализация (акт, накладная, УПД) 00БП-002290 от 31.07.2025 14:48:06","51 ООО ""Таганрогский Метизный завод""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,21094.73
2025-07-31 14:48:07.000,ГРАНКОМ ООО,Договор №АТП-П 343/20 от 08.12.20г.,"Реализация (акт, накладная, УПД) 00БП-002291 от 31.07.2025 14:48:07","49 ПАО ""Русполимет"" г. Кулебаки",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,236037.42
